Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,PRC2_SUZ12_UP.V1_UP,0.42747423892393444,1.0505137663647413,0.41,0.95282798534882,1.0,8/29,18.49%,SETBP1;CBL;ACE;XPNPEP2;KRT15;SEMA3E;CHST11;MYT1
prerank,KRAS.BREAST_UP.V1_DN,0.47029379814407296,1.0478428983537509,0.43,0.951692443229058,1.0,14/22,42.77%,CACNA1A;LATS1;ADAMTS20;APOB;PBX1;ABCB1;MTHFR;MYH7;CDH12;ELMO1;FGR;TLR6;SPTBN2;MYOM2
prerank,KRAS.LUNG_UP.V1_UP,0.4411883071313574,1.0472854475984599,0.39,0.9401877236890119,1.0,8/28,22.45%,CCT8L2;NAV3;ADAMTS3;CX3CR1;IL1RL1;PDCD1LG2;ABCB1;LILRB1
prerank,ESC_V6.5_UP_EARLY.V1_DN,0.4257310823244826,1.042464187409018,0.38,0.9511084109552467,1.0,11/34,32.82%,COL1A1;COL1A2;LBP;KIT;PBX1;B2M;NID1;PRCC;AHNAK;TNC;CACNA1E
prerank,KRAS.600.LUNG.BREAST_UP.V1_UP,0.4282213131179666,1.0327342627296825,0.37,0.9809314940964793,1.0,14/50,19.37%,CCT8L2;DYNC1I1;NAV3;WNT1;MACF1;SOX17;IL1RL1;STC1;PDCD1LG2;MKRN3;PRRX1;NTRK1;CFHR2;DDIT3
prerank,LEF1_UP.V1_UP,0.4285540436211434,1.0322132518723817,0.38,0.9700623693284464,1.0,10/39,19.74%,TUBB2B;CXCR4;CDKN2A;SPRR2B;GATA3;TRIM48;LMO2;CHST11;TCHH;PCSK5
prerank,RELA_DN.V1_UP,0.4515112022786028,1.030870511893591,0.39,0.9629545502015581,1.0,17/27,44.94%,JUN;KMT2D;ETFDH;DYSF;KLF6;APOB;SIRT4;RIPK1;PGGT1B;DGKI;SIRPB1;TNC;FGF2;EGR3;PAFAH1B2;IL1B;CDKN2B
prerank,GCNP_SHH_UP_EARLY.V1_DN,0.4513419247260637,1.0224872265872451,0.5,0.987295355306878,1.0,7/26,23.37%,XIAP;ITGA4;CALCR;HES1;RSPO2;VAV1;PIGT
prerank,STK33_DN,0.42813598059306185,1.0195359482073347,0.43,0.9872824450492225,1.0,15/43,28.61%,PIK3CB;TNKS;ASL;KIT;FLT3;TRHDE;TNFSF10;VMA21;AFF3;RMI2;FANCE;LRRK2;TMEM243;DCHS1;BTLA
prerank,E2F1_UP.V1_UP,0.4241097926011528,1.013346228109983,0.47,1.0,1.0,15/39,33.28%,DCAF1;PARP1;EZH2;BRCA2;CHEK1;TYMS;HES1;BOK;NOLC1;USP10;AURKB;SLC9A3R1;PARP16;FEN1;MSH3
prerank,IL21_UP.V1_DN,0.45001968395408254,1.01092874376722,0.5102040816326531,0.9974828590368081,1.0,6/20,17.95%,FES;LATS1;A1CF;TLR5;PCDH9;PPP1R3A
