Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,WNT_UP.V1_UP,0.9634300126103406,0.9934221504995641,0.5972222222222222,1.0,1.0,3/22,3.75%,CYP2E1;FNTB;MST1R
prerank,NOTCH_DN.V1_DN,0.9599325179249262,0.9931906824147207,0.5421686746987951,1.0,1.0,1/30,4.00%,DLK1
prerank,E2F1_UP.V1_UP,0.9569081359621519,0.9925069327462075,0.6413043478260869,1.0,1.0,4/39,1.62%,TYMS;PARP1;NOLC1;TOP2A
prerank,RB_DN.V1_UP,0.9614093959731542,0.9924417555299906,0.5614035087719298,1.0,1.0,3/17,3.96%,CCNE1;PRKAB1;RRM2
prerank,GCNP_SHH_UP_EARLY.V1_DN,0.9612631578947369,0.9920457710914989,0.6533333333333333,1.0,1.0,4/26,4.00%,MAP2K1;CDK5;MST1R;DLK1
prerank,BMI1_DN_MEL18_DN.V1_DN,0.9600336558687421,0.9918810643809582,0.5774647887323944,1.0,1.0,1/24,4.00%,DLK1
prerank,ESC_J1_UP_LATE.V1_UP,0.9604210526315791,0.9918223036455152,0.684931506849315,1.0,1.0,2/26,4.00%,PDGFRA;DLK1
prerank,STK33_NOMO_UP,0.9513444302176697,0.9908223339745363,0.6701030927835051,1.0,1.0,4/58,4.91%,CYP2E1;ULK2;NUAK1;JUN
prerank,NFE2L2.V2,0.9501289767841787,0.9902941772372429,0.7938144329896907,1.0,1.0,7/75,5.12%,DHFR;NR1I2;KIT;RRM2;RET;MAP2;FLT1
prerank,RAPA_EARLY_UP.V1_DN,0.957016434892541,0.9902853716640814,0.6976744186046512,1.0,1.0,2/28,4.33%,EPHB4;HDAC6
prerank,MTOR_UP.V1_UP,0.9610226320201174,0.9902342992869253,0.7142857142857143,1.0,1.0,2/15,3.96%,CDK1;RRM2
prerank,P53_DN.V1_DN,0.95425667090216,0.9899138968369341,0.7634408602150538,1.0,1.0,2/40,4.58%,NR4A3;ITK
prerank,STK33_UP,0.9509803921568629,0.9894666922622763,0.6804123711340206,1.0,1.0,3/55,4.91%,AFF4;NUAK1;JUN
prerank,KRAS.600.LUNG.BREAST_UP.V1_UP,0.9527860484900041,0.9890422843620336,0.6881720430107527,1.0,1.0,3/50,4.75%,AKT2;NTRK1;FLT4
prerank,PGF_UP.V1_UP,0.9553308048883269,0.9888405977941623,0.6585365853658537,1.0,1.0,1/28,4.46%,HIF1A
prerank,STK33_DN,0.9499575911789653,0.9885510479807307,0.8043478260869565,1.0,1.0,6/43,5.16%,LCK;KIT;LRRK2;RET;BCL2;FLT3
prerank,KRAS.600_UP.V1_UP,0.9523606975754998,0.9885171195739735,0.7578947368421053,1.0,1.0,2/50,4.75%,KIT;FLT4
prerank,STK33_NOMO_DN,0.9498725573491931,0.9884028365769749,0.8315789473684211,1.0,1.0,6/47,5.16%,LCK;KIT;LRRK2;RET;BCL2;FLT3
prerank,STK33_SKM_UP,0.9502127659574469,0.9881954989553895,0.8,1.0,1.0,2/51,4.96%,AFF4;MAP2
prerank,MTOR_UP.N4.V1_UP,0.9542016806722688,0.9881722308356953,0.7714285714285715,1.0,1.0,1/21,4.58%,ITK
prerank,DCA_UP.V1_DN,0.9550231189575452,0.9881275943319564,0.7468354430379747,1.0,1.0,1/22,4.50%,CHEK2
prerank,ERBB2_UP.V1_DN,0.9493884436946437,0.9878103589852579,0.7901234567901234,1.0,1.0,2/30,5.08%,JAK2;BCL2
prerank,CAMP_UP.V1_DN,0.9512918254976706,0.9877645765229206,0.7065217391304348,1.0,1.0,4/40,4.96%,AKT3;HSP90AA1;BCR;MAP2
prerank,PDGF_ERK_DN.V1_DN,0.9510135135135136,0.9876663165026298,0.8117647058823529,1.0,1.0,2/33,4.91%,PDGFRA;JUN
prerank,CSR_LATE_UP.V1_UP,0.956099620092866,0.9876094879633256,0.6923076923076923,1.0,1.0,4/32,4.50%,CDK5;CDK1;RRM2;CHEK2
prerank,ALK_DN.V1_UP,0.9550797649034424,0.9875713029709515,0.7142857142857143,1.0,1.0,2/19,4.54%,PIK3CG;NTRK1
prerank,MEK_UP.V1_DN,0.9487722269263338,0.9873954984806272,0.8045977011494253,1.0,1.0,4/39,5.21%,TOP2B;JAK2;BCL2;TAP1
prerank,RAF_UP.V1_UP,0.9541245791245793,0.9870068691062397,0.8133333333333334,1.0,1.0,4/25,4.71%,EGFR;FYN;NR4A3;NUAK1
prerank,LTE2_UP.V1_DN,0.9482392872295293,0.9868507278233992,0.7582417582417582,1.0,1.0,3/44,5.21%,JAK2;BCL2;TAP1
prerank,ESC_V6.5_UP_LATE.V1_UP,-0.09052631578947369,-0.9866499791405925,0.36363636363636365,0.8479556364840258,1.0,26/26,100.00%,HEY1;CUBN;PDZRN3;HNF1B;SOX17;NRK;KIF21A;FOXQ1;PTPN13;NUDT11;PLXNB2;FOXA2;FOXA1;HEXA;ARID3B;GPC3;IGF2BP2;FGF5;NDRG1;STX2;COL4A2;COL2A1;COL4A1;CDH2;APLNR;APOB
prerank,KRAS.DF.V1_DN,0.9518784297171802,0.9865437115415088,0.7926829268292683,1.0,1.0,1/32,4.79%,RET
prerank,P53_DN.V2_UP,0.9515789473684213,0.9862033894978415,0.8227848101265823,1.0,1.0,2/26,4.87%,PTK2B;TUBB1
prerank,VEGF_A_UP.V1_DN,0.9501057082452432,0.9860872885028242,0.8214285714285714,1.0,1.0,5/36,5.12%,ATIC;DHFR;CCNE1;RRM2;FLT1
prerank,EGFR_UP.V1_UP,0.9516546143296061,0.9859554791270912,0.7831325301204819,1.0,1.0,1/30,0.71%,EGFR
prerank,EGFR_UP.V1_DN,0.948663555366992,0.9857125970799103,0.8260869565217391,1.0,1.0,1/44,5.08%,BCL2
prerank,TGFB_UP.V1_UP,0.9517153748411687,0.9855417911970483,0.7931034482758621,1.0,1.0,4/40,4.91%,MAP3K4;CSF1R;FLT4;JUN
prerank,PDGF_ERK_DN.V1_UP,0.9512400168137873,0.9853092132882513,0.7808219178082192,1.0,1.0,3/22,4.96%,CDK6;CHEK2;MAP2
prerank,STK33_SKM_DN,0.9492814877430261,0.9852210662301825,0.9069767441860465,1.0,1.0,4/35,5.16%,KIT;LRRK2;BCL2;FLT3
prerank,PRC2_EED_DN.V1_DN,0.9536842105263158,0.9851734182908519,0.7466666666666667,1.0,1.0,1/26,4.62%,PTK2B
